"code","npias","name","city","state","ADO","service_level","district","id","airport_id","year","operations"
"SUS","29-0082","Spirit of St. Louis","St. Louis","MO","ACE","",,8965,"SUS",2005,144335
"SUS","29-0082","Spirit of St. Louis","St. Louis","MO","ACE","",,9459,"SUS",2006,143139
"SUS","29-0082","Spirit of St. Louis","St. Louis","MO","ACE","",,9959,"SUS",2007,148601
"SUS","29-0082","Spirit of St. Louis","St. Louis","MO","ACE","",,10460,"SUS",2008,112626
"SUS","29-0082","Spirit of St. Louis","St. Louis","MO","ACE","",,10965,"SUS",2009,47489
"UUV","29-0101","Sullivan Regional","Sullivan","MO","ACE","",,,"",,
"K57","29-0089","Gould Peterson Municipal","Tarkio","MO","ACE","",,,"",,
"TRX","29-0090","Trenton Municipal","Trenton","MO","ACE","",,,"",,
"RCM","29-0093","Skyhaven","Warrensburg","MO","ACE","",,,"",,
"RAW","29-0095","Warsaw Municipal","Warsaw","MO","ACE","",,,"",,
"MO6","29-0096","Washington Regional","Washington","MO","ACE","",,,"",,
"UNO","29-0111","West Plains Municipal","West Plains","MO","ACE","",,,"",,
"GRO","69-0003","Rota International","Rota Island","MP","HNL","P",1,,"",,
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,8207,"GSN",2004,43439
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,8698,"GSN",2005,40453
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,9192,"GSN",2006,43254
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,9687,"GSN",2007,36064
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,10188,"GSN",2008,32771
"GSN","69-0002","Francisco C. Ada/Saipan International","Saipan Island","MP","HNL","P",1,10693,"GSN",2009,15563
"TT01","69-0004","Pagan Airstrip","Shomu-Shon","MP","HNL","GA",1,,"",,
"TNI","69-0011","Tinian International","Tinian Island","MP","HNL","P",1,,"",,
"M40","28-0001","Monroe County","Aberdeen/Amory","MS","JAN","GA",1,,"",,
"9M4","28-0002","Ackerman Choctaw County","Ackerman","MS","JAN","GA",1,,"",,
"PMU","28-0003","Panola County","Batesville","MS","JAN","GA",1,,"",,
"00M","28-0004","Thigpen Field","Bay Springs","MS","JAN","GA",3,,"",,
"HSA","28-0005","Stennis International","Bay St. Louis","MS","JAN","GA",4,9712,"HSA",2007,8616
