"state_name","year","sf1_fuel_revenue_for_highways","sf1_vehicle_revenue_for_highways","sf1_toll_revenue_for_highways","state_user","sf1_general_funds_for_highways","sf1_other_imposts_for_highways","sf1_miscellaneous_for_highways","state_non_user","sf1_bonds_original_for_highways","state_bonds","lgf1_fuel_vehicle_revenue_for_highways","lgf1_toll_revenue_for_highways","local_user","lgf1_general_funds_for_highways","lgf1_property_tax_funds_for_highways","lgf1_other_imposts_for_highways","lgf1_miscellanious_for_highways","local_non_user","lgf1_bonds_original_for_highways","local_bonds","sf1_fhwa_funds_for_highways","sf1_other_federal_funds_for_highways","lgf1_fhwa_funds_for_highways","lgf1_other_federal_funds_for_highways","federal"
"Kentucky",2002,540116244.111349,780764254.817987,16184211.9914347,1337064710.92077,117122618.843683,0,96225576.0171306,213348194.860814,0,0,16572886.509636,0,16572886.509636,226856766.595289,0,8729946.46680942,25509963.5974304,261096676.659529,0,0,686801276.231263,4484987.15203426,0,221751.605995717,691508014.989293
"Kentucky",2003,539280587.690469,715773779.504033,0,1255054367.1945,229111156.558112,0,67337333.432925,296448489.991037,0,0,20718264.1171198,0,20718264.1171198,70941906.782193,0,0,34376134.1499851,105318040.932178,0,0,610905566.477443,12435718.5539289,0,343916.044218703,623685201.07559
"Kentucky",2004,488051013.070977,697868623.471539,0,1185919636.54252,8813542.09416725,0,65586546.7322558,74400088.8264231,0,0,20271594.6591708,0,20271594.6591708,71416337.5966268,0,0,33018314.265636,104434651.862263,0,0,548945289.107519,22027137.5966268,0,0,570972426.704146
"Kentucky",2005,523102806.338974,617670973.139941,0,1140773779.47891,319660623.690572,0,52125626.9137792,371786250.604351,386754328.229922,386754328.229922,19013128.1224819,0,19013128.1224819,101924360.193392,0,0,31376154.7139404,133300514.907333,0,0,489108762.557078,17514287.6712329,0,346626.91377921,506969677.14209
"Kentucky",2006,541908963.746613,636451642.884789,0,1178360606.6314,137739549.993549,0,58960321.7649336,196699871.758483,249448542.897691,249448542.897691,18995688.0402529,0,18995688.0402529,246287219.713585,0,0,31649202.6835247,277936422.39711,0,0,565085491.420462,4306223.71306928,0,0,569391715.133531
"Kentucky",2007,563168000,605712000,0,1168880000,8569000,0,264128000,272697000,0,0,14640000,0,14640000,291482000,0,17657000,22121000,331260000,0,0,595268000,29527000,0,0,624795000
"Louisiana",1995,713675556.205447,198947610.308901,49767479.4370316,962390645.95138,367166932.553464,41705380.7347834,46395288.6126851,455267601.900932,52286430.2686895,52286430.2686895,0,0,0,138556856.150612,117212751.964906,206590369.219521,26729999.6344361,489089976.969475,109782575.031987,109782575.031987,322291750.685432,8312537.74447085,0,5065566.44123561,335669854.871139
"Louisiana",1996,746279543.41637,202615635.231317,51526696.0854093,1000421874.7331,611689579.359431,40396975.088968,7954660.49822064,660041214.946619,0,0,0,0,0,144830951.601424,116390063.701068,213759530.604982,26306226.6903915,501286772.597865,92663573.6654804,92663573.6654804,276960243.772242,6313267.61565836,0,4901499.64412811,288175011.032029
"Louisiana",1997,681988593.889461,190689030.552695,50663267.7651905,923340892.207346,547437576.038448,45695798.146241,8657863.37109509,601791237.555784,0,0,257055.956059046,0,257055.956059046,76388005.835908,119376512.530038,219328892.550635,31031302.7806385,446124713.697219,179079125.643666,179079125.643666,317286354.273944,6047651.56196361,0,5519866.46069344,328853872.296601
"Louisiana",1998,710487809.121622,200404106.756757,49570857.0945946,960462772.972973,510764580.067568,33716902.3648649,39237932.4324324,583719414.864865,0,0,262393.581081081,0,262393.581081081,70756111.1486486,120298710.472973,229322570.608108,30815771.2837838,451193163.513514,186202558.783784,186202558.783784,370610076.351351,6923153.71621622,0,4963948.31081081,382497178.378378
"Louisiana",1999,701990109.589041,195831600.26407,46862535.731969,944684245.58508,56424628.1564615,20949041.7560654,34883954.1178412,112257624.030368,101405773.229906,101405773.229906,256373.989107113,0,256373.989107113,88630460.1419376,123969313.748143,244208714.639379,34385668.2620895,491194156.79155,191884755.570226,191884755.570226,423582419.541178,7503212.08120152,0,1426491.17016009,432512122.79254
"Louisiana",2000,696152338.209291,111959370.519209,39652010.2877351,847763719.016235,157146988.908536,34623480.7908696,38490595.4026684,230261065.102074,0,0,259941.809998393,0,259941.809998393,90148588.0083588,121135444.462305,256981290.46777,33696397.6852596,501961720.623694,187754816.910465,187754816.910465,523372986.658094,14583631.8919788,0,597994.213149012,538554612.763221
"Louisiana",2001,684431737.348258,161829233.485732,38889351.4110043,885150322.244995,119157193.756897,56358539.4923538,39175690.3673341,214691423.616585,0,0,256198.013558253,0,256198.013558253,93873966.2620211,126143613.116822,253666174.365442,33187689.7367176,506871443.481003,184731326.501655,184731326.501655,487134149.456093,13375043.3548794,0,1951626.04445846,502460818.855431
"Louisiana",2002,672830925.053533,187908899.357602,38194886.509636,898934710.920771,111740877.944326,0,22685676.6595289,134426554.603854,0,0,260740.899357602,0,260740.899357602,93904494.6466809,128366156.316917,258363770.877944,33775693.7901499,514410115.631692,187945451.820129,187945451.820129,517275828.69379,10595340.4710921,0,1827623.12633833,529698792.291221
"Louisiana",2003,681241752.614281,154451624.439797,42343324.1708993,878036701.224978,120401556.020317,42855033.1640275,30147989.8416492,193404579.025993,331699289.512997,331699289.512997,264184.642963848,0,264184.642963848,181475809.381536,129135119.510009,257389623.543472,34144080.071706,602144632.506723,184073625.037347,184073625.037347,575625016.432626,9371414.6997311,0,1806451.74783388,586802882.880191
"Louisiana",2004,624491854.954322,156279148.840478,40938410.4005622,821709414.195362,145826502.881237,49738517.2171469,40559983.4153197,236125003.513703,0,0,258629.093464512,0,258629.093464512,172085752.916374,127569080.252987,253056812.08714,33407937.3155306,586119582.572031,178377941.250878,178377941.250878,561110932.958538,8767638.22909346,0,1699562.61419536,571578133.801827
"Louisiana",2005,617404583.937685,45749403.4380876,37266672.5758797,700420659.951652,165451230.996508,0,42764560.5694333,208215791.565941,0,0,256760.676873489,0,256760.676873489,254135298.952458,124336357.775987,251479965.619124,33200225.3558958,663151847.703465,182379248.455547,182379248.455547,508051281.493419,8584365.29680365,0,0,516635646.790223
"Louisiana",2006,622627534.253645,212571235.195459,36491905.8186041,871690675.267707,230391190.556057,43726156.1088892,37689221.0037415,311806567.668688,0,0,256934.589085279,0,256934.589085279,256776317.378403,124221707.392595,253663297.897046,33169227.7125532,667830550.380596,183963110.308347,183963110.308347,585076030.189653,58620140.3689847,0,0,643696170.558638
"Louisiana",2007,637880000,201080000,40470000,879430000,548955000,54400000,95450000,698805000,1157393000,1157393000,0,0,0,287842000,63094000,194592000,41917000,587445000,0,0,650190000,45090000,0,12197000,707477000
"Maine",1995,187967605.556571,79281429.3547798,59320564.0650704,326569598.976421,2096698.95814294,0,10962532.2610126,13059231.2191555,14560409.4315482,14560409.4315482,0,2597577.04258819,2597577.04258819,206811687.442881,0,0,1166288.79546701,207977976.238348,5880949.3694023,5880949.3694023,197130471.211844,1421095.9605191,0,1025052.82398099,199576619.996344
"Maine",1996,204600048.042705,92338980.4270463,60571366.1921708,357510394.661922,2803691.81494662,0,7294134.51957295,10097826.3345196,86724509.6085409,86724509.6085409,0,2746994.30604982,2746994.30604982,205892751.245552,0,0,759746.619217082,206652497.864769,8986555.16014235,8986555.16014235,190755933.807829,2650608.54092527,0,1822824.91103203,195229367.259786
"Maine",1997,204463401.304497,84183090.971507,59971974.9399245,348618467.215929,2066018.88087882,0,4822533.81393752,6888552.69481634,75202540.3364229,75202540.3364229,0,2846757.98146241,2846757.98146241,216502644.352901,0,0,780739.100583591,217283383.453484,4304319.94507381,4304319.94507381,184355609.337453,2991693.78647442,0,2131650.18880879,189478953.312736
"Maine",1998,204306370.27027,84388466.8918919,60489121.2837838,349183958.445946,2901131.08108108,0,6795320.94594595,9696452.02702703,44761653.7162162,44761653.7162162,0,2731584.45945946,2731584.45945946,233946080.067568,0,0,1158568.58108108,235104648.648649,5585619.25675676,5585619.25675676,166132813.851351,1653752.36486486,0,107648.648648649,167894214.864865
"Maine",1999,202565690.37795,74101286.0207955,73908019.4751609,350574995.873907,1444897.50783958,0,4304453.54018815,5749351.04802773,22219079.0559498,22219079.0559498,0,3029157.28668097,3029157.28668097,231508341.640535,0,0,992627.496286516,232500969.136821,4905288.99158277,4905288.99158277,163414095.39528,1973422.34692193,0,1849836.93678825,167237354.67899
"Maine",2000,221794389.004983,75923496.543964,71907843.7550233,369625729.30397,400003067.031024,0,4191081.49815142,404194148.529175,0,0,0,2996373.57338049,2996373.57338049,243616696.029577,0,0,996230.188072657,244612926.21765,4672550.07233564,4672550.07233564,187309202.379039,1258733.00112522,0,1802946.15013663,190370881.530301
"Maine",2001,191941291.187135,74355194.0722056,70524782.5949866,336821267.854328,2703893.74113196,0,4105447.58000946,6809341.32114142,24144151.0326344,24144151.0326344,0,3140937.41131957,3140937.41131957,253686268.32729,0,0,974557.149613747,254660825.476904,4602773.13574019,4602773.13574019,172280605.39177,837667.034526249,0,1765756.89736718,174884029.323664
"Maine",2002,197358929.336188,89513325.4817987,75796404.7109208,362668659.528908,278195918.62955,0,12719038.5438972,290914957.173448,0,0,0,3138638.11563169,3138638.11563169,251042312.633833,0,0,1157494.64668094,252199807.280514,13807083.5117773,13807083.5117773,183560374.732334,7290997.85867238,0,134025.695931478,190985398.286938
"Maine",2003,237164028.084852,59720009.5608007,76402912.7576935,373286950.403346,3023843.14311324,0,20173234.5383926,23197077.6815058,60691066.62683,60691066.62683,0,2967912.16014341,2967912.16014341,120148081.565581,135546952.195996,0,1012707.79802808,256707741.559606,0,0,203643518.972214,2313400.65730505,0,370096.504332238,206327016.133851
"Maine",2004,235752174.560787,60803587.9128602,75085287.9831342,371641050.456781,91522230.4989459,0,7682739.56430077,99204970.0632466,59865357.6950105,59865357.6950105,0,2922172.87420942,2922172.87420942,129929210.681658,137729508.924807,0,996449.754040759,268655169.360506,0,0,213384676.598735,2768786.78847505,0,1506990.3021785,217660453.689389
"Maine",2005,222688535.052377,56388923.9860328,90486741.8748321,369564200.913242,0,0,12336280.6876175,12336280.6876175,4108170.82997583,4108170.82997583,0,2984842.86865431,2984842.86865431,130283576.954069,139503424.926135,0,2018780.82191781,271805782.702122,374442.653773838,374442.653773838,190796719.312383,1078394.84286865,0,266389.202256245,192141503.357507
"Maine",2006,232942037.156496,59471107.7280351,88406053.4124629,380819198.296994,0,0,16941239.065927,16941239.065927,0,0,0,2909527.2868017,2909527.2868017,117205337.633854,122916479.680041,0,828357.115210941,240950174.429106,56525.6095987615,56525.6095987615,194728669.591021,2524125.40317378,0,697834.343955619,197950629.33815
"Maine",2007,238796000,62075000,87710000,388581000,0,0,8955000,8955000,77000000,77000000,0,3174000,3174000,104000000,96022000,0,828000,200850000,0,0,156635000,12706000,0,1140000,170481000
"Maryland",1995,449468190.824347,535646886.126851,186616399.561323,1171731476.51252,29631889.2341437,111998669.347468,70157876.8049717,211788435.386584,107694612.319503,107694612.319503,4104579.41875343,0,4104579.41875343,448010693.840249,34866356.4247852,11230443.7945531,24458575.7631146,518566069.822702,37822119.5393895,37822119.5393895,490045139.828185,4615649.78980077,34544571.376348,1897221.34893073,531102582.343264
"Maryland",1996,540417975.800712,633664116.370107,182763002.491103,1356845094.66192,0,32961096.797153,53316919.9288256,86278016.7259786,0,0,4198450.53380783,0,4198450.53380783,392138398.220641,32660600,10409662.633452,20153129.5373665,455361790.391459,28662008.1850534,28662008.1850534,516386736.654804,3900788.61209964,35200648.3985765,2056702.13523132,557544875.800712
"Maryland",1997,611385714.383797,359414817.370409,182974617.233093,1153775148.9873,0,112207659.457604,45187155.5097837,157394814.967388,68565574.3220048,68565574.3220048,4245525.23171988,0,4245525.23171988,150280654.651562,30269706.1448678,13150873.3264676,15912857.5351871,209614091.658084,19781002.7463096,19781002.7463096,597990090.971507,3550927.22279437,52036055.956059,2186342.9454171,655763417.095778
"Maryland",1998,588480176.351351,504557289.864865,185847318.243243,1278884784.45946,0,111611464.527027,31990487.1621622,143601951.689189,672804.054054054,672804.054054054,4374571.95945946,0,4374571.95945946,151312286.148649,30970516.2162162,13318829.0540541,19741416.5540541,215343047.972973,18025766.2162162,18025766.2162162,457734164.527027,3377476.35135135,17099987.8378378,2104531.08108108,480316159.797297
"Maryland",1999,664209786.763492,662444093.084667,186928191.780822,1513582071.62898,7187674.86383892,125451023.931342,32882922.2644001,165521621.059581,0,0,0,0,0,68892292.4575012,25245606.8658194,18807332.8932167,24753894.7020961,137699126.918633,146293571.876547,146293571.876547,429081970.292127,3044934.1475491,22225652.7479782,2870073.93959399,457222631.127249
"Maryland",2000,684737947.596849,577300027.96978,180523824.787012,1442561800.35364,0,102187863.366018,58243611.9594921,160431475.32551,96670182.2858061,96670182.2858061,0,0,0,78028641.0544929,24369224.5619675,19790151.1011091,25846923.3242244,148034940.041794,153944454.589294,153944454.589294,430943825.429995,4449742.80662273,0,473785.565021701,435867353.80164
"Maryland",2001,719704175.626675,469809386.725524,177051665.457985,1366565227.81018,0,172713881.444112,57738743.4967681,230452624.94088,0,0,0,0,0,75487991.17137,23746039.4135267,19895533.97446,26137220.8734038,145266785.432761,174307583.793158,174307583.793158,585470231.120921,4012513.00646382,0,0,589482744.127385
"Maryland",2002,544048070.663812,506447770.877944,162579261.24197,1213075102.78373,85406047.1092077,130632408.993576,75433316.9164882,291471773.019272,200045535.331906,200045535.331906,0,0,0,96352291.2205568,28847203.4261242,24169706.6381156,26082618.8436831,175451820.12848,174182231.263383,174182231.263383,655261374.732334,6291897.21627409,27622695.9314775,0,689175967.880086
"Maryland",2003,464751957.872722,408368766.955483,104136350.164326,977257074.992531,0,135129254.855094,39282590.3794443,174411845.234538,272921776.516283,272921776.516283,0,0,0,215415205.85599,24676273.6779205,14657487.6008366,43445283.5374963,298194250.672244,66774453.540484,66774453.540484,590597859.57574,11024353.7496265,0,8099282.34239618,609721495.667762
"Maryland",2004,474558635.558679,441073445.397049,119085822.066058,1034717903.02179,0,146291139.564301,42704029.7962052,188995169.360506,297490633.872101,297490633.872101,0,0,0,229023339.704849,25305345.3267744,14478750.8081518,44518911.8763176,313326347.716093,94433207.3085032,94433207.3085032,565262433.731553,8959090.93464512,0,3049808.01124385,577271332.677442
"Maryland",2005,510660611.872146,600510801.235563,165098185.065807,1276269598.17352,0,77157653.2366371,52931213.5374698,130088866.774107,0,0,0,0,0,257165074.939565,25774492.6134837,18933960.2471125,35798857.3730862,337672385.173247,113103078.162772,113103078.162772,671705187.751813,9604988.98737577,41500014.2358313,3873876.71232877,726684067.687349
"Maryland",2006,417330631.144368,622023224.100116,233087976.003096,1272441831.24758,63799941.6849439,78932361.2437105,169099958.198942,311832261.127596,106693629.725197,106693629.725197,0,0,0,261917064.636821,26988409.2375177,18734642.4977422,33278167.9783254,340918284.350406,132844432.202296,132844432.202296,719069473.874339,8164353.50277384,70126699.0065798,0,797360526.383693
"Maryland",2007,483126000,663350000,303164000,1449640000,77002000,213246000,18098000,308346000,102508000,102508000,0,0,0,208976000,1104000,15928000,54915000,280923000,85681000,85681000,609303000,129052000,0,2454000,740809000
"Massachusetts",1995,710415480.533723,391372157.192469,238422336.318772,1340209974.04496,267770297.569,0,91453931.639554,359224229.208554,534682987.022482,534682987.022482,0,29799333.9426065,29799333.9426065,0,574151888.86858,0,29240214.220435,603392103.089015,21792564.7961981,21792564.7961981,1369675874.61159,4519551.08755255,0,0,1374195425.69914
"Massachusetts",1996,479342001.779359,230225904.626334,232235831.316726,941803737.72242,0,0,82999483.2740214,82999483.2740214,1215258658.00712,1215258658.00712,0,31194969.3950178,31194969.3950178,0,560393925.622776,0,30825018.1494662,591218943.772242,125943593.950178,125943593.950178,1248076593.59431,5152386.12099644,3983000,22141794.6619217,1279353774.37722
